Id,AccountStatus__c,BarrDirectAppUser__c,BillToReference__c,BillingCity,BillingCountry,BillingCountryCode,BillingGeocodeAccuracy,BillingLatitude,BillingLongitude,BillingPostalCode,BillingSameAsShipping__c,BillingState,BillingStateCode,BillingStreet,ClosedDate__c,ClosedReason__c,CreditStatus__c,CustomerShopNumber__c,CustomerTier__c,DeliveryPointCriteriaMet__c,Depot__c,Email__c,ExternalDBID__c,FieldSalesRegion__c,FieldSalesTerritory__c,FixedDeliveryInstructions__c,FormalCreditCheckAgreed__c,Frequency__c,InvoiceType__c,LastOrderDate__c,MinOrderQuantity__c,Name,PORequired__c,ParentId,Phone,PreferredCallTimeTelesales__c,PreferredVisitTime__c,PreviousAccount__c,PricedUnpricedInvoice__c,PrimaryCallDay__c,PrimaryDeliveryDay__c,PrimaryGridNumber__c,PrimaryPaymentMethod__c,PrimaryStartDate__c,RecordTypeId,SeasonalAccount__c,SeasonalEndDate__c,SeasonalStartDate__c,SecondaryCallDay__c,SecondaryDeliveryDay__c,SecondaryGridNumber__c,SecondaryStartDate__c,SeparateLoad__c,ShippingCity,ShippingCountry,ShippingCountryCode,ShippingGeocodeAccuracy,ShippingLatitude,ShippingLongitude,ShippingPostalCode,ShippingState,ShippingStateCode,ShippingStreet,StoreName__c,SupplierRef__c,Symbol__c,Type,aforza__Active__c,aforza__Credit_Amount__c,aforza__Credit_Length__c,aforza__Default_Price_Book__c,aforza__Last_Visit__c,aforza__Operating_Hours__c,aforza__Primary_Contact__c,Parent.Name,PreviousAccount__r.Name,aforza__Default_Price_Book__r.Name,aforza__Operating_Hours__r.Name,aforza__Primary_Contact__r.Name,RecordType.$$DeveloperName$NamespacePrefix$SobjectType
0012z00000ByawDAAR,Traders,No,,,,,,,,,false,,,,,,Good,,,Yes,B,,,,,,,W,,,10,VILLAGE STORE,false,0012z00000ByXZ6AAN,,,,,,4,1,1B002THW,Credit,2022-10-17,0128d000001HhauAAC,false,,,,,,,false,WIRRAL,,,,53.40123,-3.080827,CH43 7ZH,,,ST OSWALDS AVENUE,VILLAGE STORE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000ByawEAAR,Traders,No,,,,,,,,,false,,,,,,Good,,,Yes,B,,,,,,,F,,,10,GO LOCAL CASTLE,false,0012z00000ByXZ6AAN,,,,,,4,1,1B002TH2,Credit,2022-10-20,0128d000001HhauAAC,false,,,,,,,false,BEBINGTON,,,,53.349229,-3.020517,CH63 2NT,,,5 THE CRESCENT,GO LOCAL CASTLE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK11AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,BRIDGE COURT STORES,false,0012z00000ByXZ6AAN,,,,,,1,3,3M201MO2,Credit,2022-10-24,0128d000001HhauAAC,false,,,,,,,false,LYTHAM ST. ANNE'S,,,,53.743607,-2.945291,FY8 4HS,,,3-5 BRIDGE COURT,BRIDGE COURT STORES,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK12AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,KELLY'S,false,0012z00000ByXZ6AAN,,,,,,1,3,3M201MO2,Credit,2022-10-24,0128d000001HhauAAC,false,,,,,,,false,LYTHAM ST. ANNE'S,,,,53.744296,-2.990356,FY8 4EP,,,33 WOODLANDS ROAD,KELLY'S,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK13AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,CJ'S TUCKSHOP,false,0012z00000ByXZ6AAN,,,,,,1,3,3M201MO2,Credit,2022-10-24,0128d000001HhauAAC,false,,,,,,,false,BLACKPOOL,,,,53.806954,-3.05455,FY1 6DX,,,12 LYTHAM ROAD,CJ'S TUCKSHOP,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK14AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,ANSDELL RD POST OFFICE,false,0012z00000ByXZ6AAN,,,,,,1,3,3M201MO2,Credit,2022-10-24,0128d000001HhauAAC,false,,,,,,,false,BLACKPOOL,,,,53.803379,-3.038835,FY1 6PU,,,53/55 ANSDELL ROAD,ANSDELL RD POST OFFICE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK15AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,VKD FOOD AND WINE,false,0012z00000ByXZ6AAN,,,,,,1,3,3M101MO1,Credit,2022-10-17,0128d000001HhauAAC,false,,,,,,,false,THORNTON-CLEVELEYS,,,,53.884891,-3.005392,FY5 4HX,,,1 BUTTS ROAD,VKD FOOD AND WINE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK16AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,PRICEWISE NEWS LTD,false,0012z00000ByXZ6AAN,,,,,,1,3,3M201MO2,Credit,2022-10-24,0128d000001HhauAAC,false,,,,,,,false,BLACKPOOL,,,,53.794498,-3.030569,FY4 4AA,,,199 HAWES SIDE LANE,PRICEWISE NEWS LTD,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK17AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,THE TAP HOUSE,false,0012z00000ByXZ6AAN,,,,,,1,3,3M101MO1,Credit,2022-10-17,0128d000001HhauAAC,false,,,,,,,false,THORNTON-CLEVELEYS,,,,53.883876,-3.034897,FY5 2DS,,,32 CUMBERLAND AVENUE,THE TAP HOUSE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK18AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,ALLIANCE CONVIENENCE STORE,false,0012z00000ByXZ6AAN,,,,,,1,3,3M101MO1,Credit,2022-10-17,0128d000001HhauAAC,false,,,,,,,false,THORNTON-CLEVELEYS,,,,53.873426,-3.010288,FY5 4AD,,,22 FLEETWOOD ROAD NORTH,ALLIANCE CONVIENENCE STORE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK19AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,TSJ NEWSAGENTS,false,0012z00000ByXZ6AAN,,,,,,1,3,3M101MO1,Credit,2022-10-17,0128d000001HhauAAC,false,,,,,,,false,POULTON-LE-FYLDE,,,,53.839662,-2.996785,FY6 8AE,,,2 HARDHORN WAY,TSJ NEWSAGENTS,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK1AAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,MULLA MINI MARKET,false,0012z00000ByXZ6AAN,,,,,,1,3,3M104MO1,Credit,2022-10-17,0128d000001HhauAAC,false,,,,,,,false,BLACKBURN,,,,53.728742,-2.512037,BB2 4TH,,,21 RAILTON AVENUE,MULLA MINI MARKET,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK1BAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,W,,,10,WOODNOOK FOOD AND WINE CENTRE,false,0012z00000ByXZ6AAN,,,,,,1,3,3M205MOW,Credit,2022-10-17,0128d000001HhauAAC,false,,,,,,,false,ACCRINGTON,,,,53.747815,-2.364483,BB5 2HL,,,68-70 NUTTALL STREET,WOODNOOK FOOD AND WINE CENTRE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK1CAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,LIVESEY SUPERSTORE,false,0012z00000ByXZ6AAN,,,,,,1,3,3M104MO1,Credit,2022-10-17,0128d000001HhauAAC,false,,,,,,,false,BLACKBURN,,,,53.728413,-2.501272,BB2 4QR,,,170-172 LIVESEY BRANCH ROAD,LIVESEY SUPERSTORE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK1DAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,DAVENPORT RD STORES,false,0012z00000ByXZ6AAN,,,,,,1,3,3M104MO1,Credit,2022-10-17,0128d000001HhauAAC,false,,,,,,,false,BLACKBURN,,,,53.749003,-2.496725,BB2 1HN,,,171 ADDISON STREET,DAVENPORT RD STORES,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK1EAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,OSSY GENERAL STORE,false,0012z00000ByXZ6AAN,,,,,,1,3,3M205MO2,Credit,2022-10-24,0128d000001HhauAAC,false,,,,,,,false,ACCRINGTON,,,,53.747421,-2.392608,BB5 3DA,,,106 UNION ROAD,OSSY GENERAL STORE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK1FAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,K SHARRIF,false,0012z00000ByXZ6AAN,,,,,,1,3,3M104MO1,Credit,2022-10-17,0128d000001HhauAAC,false,,,,,,,false,BLACKBURN,,,,53.748669,-2.494932,BB2 1HD,,,81 JOHNSTON STREET,K SHARRIF,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK1GAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,BRITAIN NEWS,false,0012z00000ByXZ6AAN,,,,,,1,3,3M204MO2,Credit,2022-10-24,0128d000001HhauAAC,false,,,,,,,false,BLACKBURN,,,,53.747515,-2.45014,BB1 2AQ,,,191 ACCRINGTON ROAD,BRITAIN NEWS,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK1HAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,BLACKBURN SERVICE STATION,false,0012z00000ByXZ6AAN,,,,,,1,3,3M104MO1,Credit,2022-10-17,0128d000001HhauAAC,false,,,,,,,false,BLACKBURN,,,,53.743558,-2.491946,BB2 1NT,,,WHALLEY BANKS,BLACKBURN SERVICE STATION,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK1IAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,HOLLY ST STORES,false,0012z00000ByXZ6AAN,,,,,,1,3,3M204MO2,Credit,2022-10-24,0128d000001HhauAAC,false,,,,,,,false,BLACKBURN,,,,53.761048,-2.474206,BB1 9TS,,,57 HOLLY STREET,HOLLY ST STORES,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK1JAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,KASHMIR SUPERMARKET,false,0012z00000ByXZ6AAN,,,,,,1,3,3M104MO1,Credit,2022-10-17,0128d000001HhauAAC,false,,,,,,,false,BLACKBURN,,,,53.740021,-2.47342,BB2 3HP,,,UNIT 3 BENNINGTON STREET,KASHMIR SUPERMARKET,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK1KAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,FISHMOOR STORE LTD,false,0012z00000ByXZ6AAN,,,,,,1,3,3M104MO1,Credit,2022-10-17,0128d000001HhauAAC,false,,,,,,,false,BLACKBURN,,,,53.728438,-2.472186,BB2 3UY,,,49 FISHMOOR DRIVE,FISHMOOR STORE LTD,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK1LAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,HOLLIN BRIDGE STORE,false,0012z00000ByXZ6AAN,,,,,,1,3,3M104MO1,Credit,2022-10-17,0128d000001HhauAAC,false,,,,,,,false,BLACKBURN,,,,53.736052,-2.494253,BB2 4AY,,,82 HOLLIN BRIDGE STREET,HOLLIN BRIDGE STORE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK1MAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,BASTWELL STORES LIMITED,false,0012z00000ByXZ6AAN,,,,,,1,3,3M204MO2,Credit,2022-10-24,0128d000001HhauAAC,false,,,,,,,false,BLACKBURN,,,,53.757209,-2.472312,BB1 6JY,,,77 WHALLEY NEW ROAD,BASTWELL STORES LIMITED,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK25AAH,Traders,No,,,,,,,,,false,,,,,,,,,,B,,,,,,,F,,,10,QUEENS FERRY SERVICE STATION (ESSO AND SPAR),false,0012z00000ByXZ6AAN,,,,,,5,2,2B001FR1,Credit,2022-10-28,0128d000001HhauAAC,false,,,,,,,false,DEESIDE,,,,53.209204,-3.033253,CH5 1QD,,,108 CHESTER ROAD,QUEENS FERRY SERVICE STATION (ESSO AND SPAR),,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK26AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,NISA LOCAL HEYES,false,0012z00000ByXZ6AAN,,,,,,3,5,5M207WE2,Credit,2022-10-26,0128d000001HhauAAC,false,,,,,,,false,GREATER MANCHESTER,,,,53.402135,-2.323829,WA15 6EF,,,1 HEYES LANE,NISA LOCAL HEYES,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK27AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,TAZ NEWSAGENTS,false,0012z00000ByXZ6AAN,,,,,,2,4,4M201TU2,Credit,2022-10-25,0128d000001HhauAAC,false,,,,,,,false,LIVERPOOL,,,,53.407687,-2.982879,L1 1RH,,,UNIT 1 QUEENS SQUARE,TAZ NEWSAGENTS,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK28AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,BRITTANIA WINES,false,0012z00000ByXZ6AAN,,,,,,3,5,5M102WE1,Credit,2022-10-18,0128d000001HhauAAC,false,,,,,,,false,MANCHESTER,,,,53.466564,-2.158487,M18 8RH,,,279 ABBEY HEY LANE,BRITTANIA WINES,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK29AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,SHOP LOCAL CONVENIENCE STORE,false,0012z00000ByXZ6AAN,,,,,,4,1,1M203TH2,Credit,2022-10-20,0128d000001HhauAAC,false,,,,,,,false,BARNSLEY,,,,53.525807,-1.390161,S73 0BL,,,110 STATION ROAD,SHOP LOCAL CONVENIENCE STORE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK2AAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,THE SWEET EMPORIUM,false,0012z00000ByXZ6AAN,,,,,,3,5,5M107WE1,Credit,2022-10-18,0128d000001HhauAAC,false,,,,,,,false,SALFORD,,,,53.470896,-2.293062,M50 3AH,,,UNIT F22A SERVICE YARD,THE SWEET EMPORIUM,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK2BAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,THORPE NEWS,false,0012z00000ByXZ6AAN,,,,,,5,2,2M206FR2,Credit,2022-10-21,0128d000001HhauAAC,false,,,,,,,false,WEST YORKSHIRE,,,,53.82925,-1.723084,BD10 9ES,,,11-13 YORK HOUSE,THORPE NEWS,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK2CAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,NADEEM SUPERSTORE,false,0012z00000ByXZ6AAN,,,,,,3,5,5M208WE2,Credit,2022-10-26,0128d000001HhauAAC,false,,,,,,,false,MANCHESTER,,,,53.445134,-2.191259,M19 3PL,,,821 STOCKPORT ROAD,NADEEM SUPERSTORE,,,,,1500,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK2DAAX,Traders,No,,,,,,,,,false,,,,,,,,,,B,,,,,,,F,,,10,COSTCUTTER,false,0012z00000ByXZ6AAN,,,,,,1,3,3B001MO1,Credit,2022-10-17,0128d000001HhauAAC,false,,,,,,,false,WHITCHURCH,,,,52.969387,-2.679222,SY13 1AG,,,4 GREEN END PARADE,COSTCUTTER,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK2EAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,AIRE VIEW STORES,false,0012z00000ByXZ6AAN,,,,,,1,3,3M105MO1,Credit,2022-10-17,0128d000001HhauAAC,false,,,,,,,false,KEIGHLEY,,,,53.912621,-1.941156,BD20 0AR,,,12-14 PRINCE STREET,AIRE VIEW STORES,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK2FAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,W,,,10,M A HANS & SONS LTD,false,0012z00000ByXZ6AAN,,,,,,5,2,2M203FRW,Credit,2022-10-21,0128d000001HhauAAC,false,,,,,,,false,DEWSBURY,,,,53.679837,-1.655362,WF13 3JE,,,HUDDERSFIELD ROAD,M A HANS & SONS LTD,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK2GAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,BEST IN CONVENIENCE LTD,false,0012z00000ByXZ6AAN,,,,,,3,5,5M201WE2,Credit,2022-10-26,0128d000001HhauAAC,false,,,,,,,false,MANCHESTER,,,,53.545952,-2.109616,OL1 3RR,,,26 SHAW STREET,BEST IN CONVENIENCE LTD,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK2HAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,WELLINGTON STORES,false,0012z00000ByXZ6AAN,,,,,,4,1,1M208TH2,Credit,2022-10-20,0128d000001HhauAAC,false,,,,,,,false,CHESTERFIELD,,,,53.27406,-1.402521,S43 2BQ,,,32 WELLINGTON STREET,WELLINGTON STORES,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK2IAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,BEST BUY FOODS,false,0012z00000ByXZ6AAN,,,,,,4,1,1M209TH2,Credit,2022-10-20,0128d000001HhauAAC,false,,,,,,,false,LINCOLN,,,,53.407437,-0.782676,DN21 2PD,,,324 ROPERY ROAD GAINSBOROUGH,BEST BUY FOODS,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK2JAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,M,,,10,KIRKGATE FISHERIES LTD,false,0012z00000ByXZ6AAN,,,,,,1,3,3M105MOM,Credit,2022-10-31,0128d000001HhauAAC,false,,,,,,,false,KEIGHLEY,,,,53.913176,-1.937821,BD20 0AQ,,,43 KIRKGATE,KIRKGATE FISHERIES LTD,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK2KAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,PITSMOOR OFF LICENCE & CONV STORE,false,0012z00000ByXZ6AAN,,,,,,4,1,1M106TH1,Credit,2022-10-27,0128d000001HhauAAC,false,,,,,,,false,SOUTH YORKSHIRE,,,,53.400213,-1.466015,S3 9AT,,,489 PITSMOOR ROAD,PITSMOOR OFF LICENCE & CONV STORE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK2LAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,THE LIQUER STORE,false,0012z00000ByXZ6AAN,,,,,,1,3,3M106MO1,Credit,2022-10-17,0128d000001HhauAAC,false,,,,,,,false,NELSON,,,,53.833987,-2.212905,BB9 9AH,,,64 RAILWAY STREET,THE LIQUER STORE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK2MAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,AK SUPERSTORE NW LTD,false,0012z00000ByXZ6AAN,,,,,,3,5,5M208WE2,Credit,2022-10-26,0128d000001HhauAAC,false,,,,,,,false,MANCHESTER,,,,53.425349,-2.203374,M19 1LH,,,476-478 BURNAGE LANE,AK SUPERSTORE NW LTD,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK2NAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,FP FOODS LTD T/A LAKELAND GROCERS,false,0012z00000ByXZ6AAN,,,,,,3,5,5M209WE2,Credit,2022-10-26,0128d000001HhauAAC,false,,,,,,,false,MIDDLETON,,,,53.557188,-2.215328,M24 5QJ,,,13A LAKELAND COURT,FP FOODS LTD T/A LAKELAND GROCERS,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK2OAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,VARSANI SUPERMARKET,false,0012z00000ByXZ6AAN,,,,,,1,3,3M207MO2,Credit,2022-10-24,0128d000001HhauAAC,false,,,,,,,false,BOLTON,,,,53.548286,-2.392648,BL4 8EX,,,106 MARKET STREET,VARSANI SUPERMARKET,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK2PAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,ROUNDTHORN STORE LTD,false,0012z00000ByXZ6AAN,,,,,,3,5,5M201WE2,Credit,2022-10-26,0128d000001HhauAAC,false,,,,,,,false,OLDHAM,,,,53.536503,-2.091079,OL4 1QN,,,129 ROUNDTHORN ROAD,ROUNDTHORN STORE LTD,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK2QAAX,Traders,No,,,,,,,,,false,,,,,,,,,,B,,,,,,,F,,,10,LIFESTYLE EXPRESS,false,0012z00000ByXZ6AAN,,,,,,4,1,1B002TH1,Credit,2022-10-27,0128d000001HhauAAC,false,,,,,,,false,BIRKENHEAD,,,,53.383371,-3.017335,CH41 9AG,,,1 GREEN LANE,LIFESTYLE EXPRESS,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK2RAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,MEGA SAVE,false,0012z00000ByXZ6AAN,,,,,,3,5,5M102WE1,Credit,2022-10-18,0128d000001HhauAAC,false,,,,,,,false,MANCHESTER,,,,53.466739,-2.163353,M18 8GA,,,205 LEE STREET,MEGA SAVE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK2SAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,VICTORIA SERVICE STATION,false,0012z00000ByXZ6AAN,,,,,,2,4,4M201TU2,Credit,2022-10-25,0128d000001HhauAAC,false,,,,,,,false,MERSEYSIDE,,,,53.385018,-2.950483,L17 8FW,,,2 ALBERT PARK,VICTORIA SERVICE STATION,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK2TAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,HARI KARAN LTD,false,0012z00000ByXZ6AAN,,,,,,4,1,1M108TH1,Credit,2022-10-27,0128d000001HhauAAC,false,,,,,,,false,SHEFFIELD,,,,53.370452,-1.200167,S25 2QG,,,114A LORDENS HILL,HARI KARAN LTD,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
